date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2022-07-06,99,0,-99,-97,0,0,0,-68,-99,0,99,0,1,0,0,100,0,0,0,-99,70,-93,-16,-48,0,0,0,99,0
2022-07-07,-99,80,-100,-99,98,0,1,-73,-100,0,99,0,96,0,0,-100,1,0,0,99,-70,-100,-100,-91,99,0,0,-99,0
2022-07-08,99,-99,0,-85,99,12,-49,-40,-99,0,99,0,0,0,0,0,1,0,0,100,0,99,-80,-86,0,0,0,-100,0
2022-07-11,33,0,0,-49,0,100,-87,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-99,0,0,0,2,100,0
2022-07-12,-99,46,99,-72,-99,0,-82,-99,-98,100,0,0,0,0,0,0,0,0,0,0,0,0,100,-99,0,99,1,-99,0
2022-07-13,99,0,100,-98,-98,100,-87,0,30,0,0,0,0,0,0,0,-98,0,0,0,0,-25,100,-99,0,0,1,-99,0
2022-07-14,100,-100,-34,0,0,0,-73,0,-34,0,0,0,-4,2,0,0,0,0,0,100,0,-67,100,-77,65,-99,-4,100,0
2022-07-15,-95,0,-99,0,0,99,-95,0,0,0,0,0,0,-2,0,0,100,0,0,0,0,-99,-92,0,62,0,0,2,0
2022-07-18,32,-2,0,0,100,100,-28,-99,0,0,0,0,0,0,0,0,-99,0,0,100,0,-99,-100,0,0,0,1,-99,0
2022-07-19,99,-100,-99,0,100,-100,0,0,99,-99,1,0,0,1,0,99,-99,0,0,100,0,-3,-100,0,88,0,-1,-99,0
2022-07-20,-100,-99,-100,0,0,99,0,-30,4,100,99,0,0,-1,0,-99,100,0,0,0,0,-99,-99,0,23,0,0,-99,0
2022-07-21,100,-99,-100,0,-99,-98,0,83,99,-100,99,0,95,10,0,99,-99,0,100,-17,0,95,-99,0,38,0,0,-100,0
2022-07-22,5,-99,-68,0,-99,100,0,-83,99,-1,99,0,-78,100,0,-99,-99,0,98,-54,0,87,99,76,-35,0,0,99,0
2022-07-25,-99,-25,0,0,-2,-99,0,0,99,0,99,0,-5,100,0,0,79,0,-96,-11,0,-6,0,0,0,0,0,99,0
2022-07-26,100,0,0,0,99,0,0,0,-99,0,18,0,0,99,0,0,0,0,100,-34,0,-65,-100,-76,-7,0,0,-96,0
2022-07-27,73,0,99,0,-61,0,0,0,-100,0,99,0,-82,99,0,0,-100,0,100,-77,0,-52,0,0,-52,0,1,100,99
2022-07-28,100,0,0,0,-38,0,0,0,-99,99,0,0,0,2,0,0,-100,0,-97,-100,0,-95,1,0,-14,99,0,-99,-99
2022-07-29,-1063,0,-99,0,0,-313,0,0,-102,-99,-811,0,-523,-410,0,0,-87,0,-205,-607,0,-78,-15,0,-267,-99,-1,-117,0
2022-08-01,0,0,0,100,0,100,100,100,0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0
2022-08-02,0,0,0,100,0,100,100,100,0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0
2022-08-03,0,0,0,100,0,100,100,100,0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0
2022-08-04,0,0,0,100,0,100,100,100,0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0
2022-08-05,0,0,0,100,0,100,100,100,0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0
2022-08-08,0,0,0,0,0,0,100,0,0,94,0,0,0,5,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2022-08-09,0,0,0,-93,0,99,0,-99,0,-100,100,-99,0,0,0,100,-7,-100,0,0,0,-96,100,3,82,0,0,0,0
2022-08-10,0,0,0,-99,0,0,0,100,0,100,-99,-99,0,99,0,0,-99,-82,0,0,0,-98,1,-3,64,99,0,-75,0
2022-08-11,0,0,0,-100,0,100,-87,95,99,-99,99,-99,99,99,0,-100,100,99,0,99,0,-97,-99,0,0,-99,0,-92,99
2022-08-12,100,0,99,-99,0,100,-9,100,-63,-99,-32,0,100,99,0,0,-100,-96,0,99,0,-91,100,0,0,0,0,0,58
2022-08-15,-96,0,-99,14,0,-99,-68,99,87,100,-68,-93,99,98,0,0,100,-99,0,-99,0,-96,-87,0,99,0,0,-99,72
